item_no,description,unit,rate,currency,raw_line,page,line,data_origin,is_real,source_artifact_id,annotation_origin,verification_status
30.26.14,34000 CMH,Set,465104,INR,30.26.14  34000 CMH  Set  465104 ,238,30,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.26.15,39100 CMH,Set,644915,INR,30.26.15 39100 CMH  Set  644915 ,238,31,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.1,4300 CMH*,Each,97252,INR,30.27.1 4300 CMH* Each 97252 ,239,25,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.2,5100 CMH*,Each,114150,INR,30.27.2 5100 CMH* Each 114150 ,239,26,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.3,6800 CMH*,Each,127371,INR,30.27.3 6800 CMH* Each 127371 ,239,27,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.4,8500 CMH*,Each,157605,INR,30.27.4 8500 CMH* Each 157605 ,239,28,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.5,10200 CMH*,Each,184382,INR,30.27.5 10200 CMH* Each 184382 ,239,29,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.6,11900 CMH*,Each,206403,INR,30.27.6 11900 CMH* Each 206403 ,239,30,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.7,13600 CMH*,Each,223114,INR,30.27.7 13600 CMH* Each 223114 ,239,31,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.8,15300 CMH*,Each,253573,INR,30.27.8 15300 CMH* Each 253573 ,239,32,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.9,17000 CMH*,Each,266859,INR,30.27.9 17000 CMH* Each 266859 ,239,33,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.10,18700 CMH*,Each,291987,INR,30.27.10 18700 CMH* Each 291987 ,239,34,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.11,20400 CMH*,Each,316621,INR,30.27.11 20400 CMH* Each 316621 ,239,35,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.12,23800 CMH*,Each,301047,INR,30.27.12  23800 CMH* Each 301047 ,239,36,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.13,28900 CMH*,Each,384197,INR,30.27.13  28900 CMH* Each 384197 ,240,3,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.14,34000 CMH*,Each,425772,INR,30.27.14 34000 CMH* Each 425772 ,240,4,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
30.27.15,39100 CMH*,Each,487835,INR,30.27.15  39100 CMH* Each 487835 ,240,5,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.1.1,6 HP to 8 HP,Per HP,20947,INR,31.1.1 6 HP to 8 HP Per HP 20947 ,241,38,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.1.2,10 HP to 12 HP,Per HP,20083,INR,31.1.2 10 HP to 12 HP Per HP 20083 ,241,39,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.1.3,14 HP to 22 HP,Per HP,19111,INR,31.1.3 14 HP to 22 HP Per HP 19111 ,241,40,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.2.1,6 HP to 8 HP,Per HP,22343,INR,31.2.1 6 HP to 8 HP Per HP 22343 ,242,28,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.2.2,10 HP to 12 HP,Per HP,21422,INR,31.2.2 10 HP to 12 HP Per HP 21422 ,242,29,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.2.3,14 HP to 22 HP,Per HP,20385,INR,31.2.3 14 HP to 22 HP Per HP 20385 ,242,30,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.3.1,6 HP to 8 HP,Per HP,23740,INR,31.3.1 6 HP to 8 HP Per HP 23740 ,243,19,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.3.2,10 HP to 12 HP,Per HP,22761,INR,31.3.2 10 HP to 12 HP Per HP 22761 ,243,20,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.3.3,14 HP to 22 HP,Per HP,21659,INR,31.3.3 14 HP to 22 HP Per HP 21659 ,243,21,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.1,0.8 TR,Each,22304,INR,31.4.1 0.8 TR Each 22304 ,243,38,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.2,1.0 TR,Each,27880,INR,31.4.2 1.0 TR Each 27880 ,243,39,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.3,1.2 TR,Each,38601,INR,31.4.3 1.2 TR Each 38601 ,243,40,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.4,1.6 TR,Each,39464,INR,31.4.4 1.6 TR Each 39464 ,244,3,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.5,2.0 TR,Each,39734,INR,31.4.5 2.0 TR Each 39734 ,244,4,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.6,2.4 TR,Each,40814,INR,31.4.6 2.4 TR Each 40814 ,244,5,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.7,2.6 TR,Each,40814,INR,31.4.7 2.6 TR Each 40814 ,244,6,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.8,3.6 TR,Each,44269,INR,31.4.8 3.6 TR Each 44269 ,244,7,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.9,4.1 TR,Each,45781,INR,31.4.9 4.1 TR Each 45781 ,244,8,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.4.10,4.6TR,Each,52799,INR,31.4.10 4.6TR Each 52799 ,244,9,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.5.1,0.6 TR,Each,22610,INR,31.5.1 0.6 TR Each 22610 ,244,26,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.5.2,0.8 TR,Each,25122,INR,31.5.2 0.8 TR Each 25122 ,244,27,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.5.3,1.0 TR,Each,39410,INR,31.5.3 1.0 TR Each 39410 ,244,28,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.5.4,1.2 TR,Each,39950,INR,31.5.4 1.2 TR Each 39950 ,244,29,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.5.5,1.6 TR,Each,39950,INR,31.5.5 1.6 TR Each 39950 ,244,30,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.6.1,0.6 TR,Each,30233,INR,31.6.1 0.6 TR Each 30233 ,245,19,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.6.2,0.8 TR,Each,30880,INR,31.6.2 0.8 TR Each 30880 ,245,20,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.6.3,1.0 TR,Each,32392,INR,31.6.3 1.0 TR Each 32392 ,245,21,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.6.4,1.2 TR,Each,42326,INR,31.6.4 1.2 TR Each 42326 ,245,22,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.6.5,1.6 TR,Each,42326,INR,31.6.5 1.6 TR Each 42326 ,245,23,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.6.6,2.0 TR,Each,43621,INR,31.6.6 2.0 TR Each 43621 ,245,24,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.7.1,0.6 TR,Each,44053,INR,31.7.1 0.6 TR Each 44053 ,245,39,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.7.2,1.0 TR,Each,46861,INR,31.7.2 1.0 TR Each 46861 ,245,40,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.7.3,2.0 TR,Each,57226,INR,31.7.3 2.0 TR Each 57226 ,245,41,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.7.4,3.3 TR,Each,60541,INR,31.7.4 3.3 TR Each 60541 ,246,3,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.7.5,4.2 TR,Each,64173,INR,31.7.5 4.2 TR Each 64173 ,246,4,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.8.1,0.6 TR,Each,16790,INR,31.8.1 0.6 TR Each 16790 ,246,20,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.8.2,0.8 TR,Each,17276,INR,31.8.2 0.8 TR Each 17276 ,246,21,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.8.3,1.0 TR,Each,17816,INR,31.8.3 1.0 TR Each 17816 ,246,22,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.8.4,1.2 TR,Each,21595,INR,31.8.4 1.2 TR Each 21595 ,246,23,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.8.5,1.6 TR,Each,22027,INR,31.8.5 1.6 TR Each 22027 ,246,24,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.8.6,2.0 TR,Each,22674,INR,31.8.6 2.0 TR Each 22674 ,246,25,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.9.1,0.5 TR,Each,30233,INR,31.9.1 0.5 TR Each 30233 ,247,6,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.9.2,0.6 TR,Each,30880,INR,31.9.2 0.6 TR Each 30880 ,247,7,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.9.3,0.8 TR,Each,31204,INR,31.9.3 0.8 TR Each 31204 ,247,8,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.9.4,1.03 TR,Each,31636,INR,31.9.4 1.03 TR Each 31636 ,247,9,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.9.5,1.3 TR,Each,34444,INR,31.9.5 1.3 TR Each 34444 ,247,10,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.9.6,1.6 TR,Each,34983,INR,31.9.6 1.6 TR Each 34983 ,247,11,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.9.7,2.0 TR,Each,36063,INR,31.9.7 2.0 TR Each 36063 ,247,12,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.10.1,1.2 TR,Each,34336,INR,31.10.1 1.2 TR Each 34336 ,247,31,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.10.2,1.6 TR,Each,34983,INR,31.10.2 1.6 TR Each 34983 ,247,32,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.10.3,2.0 TR,Each,36063,INR,31.10.3 2.0 TR Each 36063 ,247,33,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.10.4,2.4 TR,Each,37683,INR,31.10.4 2.4 TR Each 37683 ,247,34,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.10.5,3.2 TR,Each,40166,INR,31.10.5 3.2 TR Each 40166 ,247,35,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.1,0.8 TR,Each,31510,INR,31.11.1 0.8 TR Each 31510 ,248,17,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.2,1.03 TR,Each,32730,INR,31.11.2 1.03 TR Each 32730 ,248,18,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.3,1.2 TR,Each,34514,INR,31.11.3 1.2 TR Each 34514 ,248,19,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.4,1.6 TR,Each,34983,INR,31.11.4 1.6 TR Each 34983 ,248,20,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.5,2.0 TR,Each,36063,INR,31.11.5 2.0 TR Each 36063 ,248,21,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.6,2.4 TR,Each,37683,INR,31.11.6 2.4 TR Each 37683 ,248,22,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.7,3.2 TR,Each,40166,INR,31.11.7 3.2 TR Each 40166 ,248,23,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.8,4.0 TR,Each,45997,INR,31.11.8 4.0 TR  Each 45997 ,248,24,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.11.9,4.6 TR,Each,64568,INR,31.11.9 4.6 TR  Each 64568 ,248,25,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.12.1,5.5 TR,Each,74394,INR,31.12.1 5.5 TR Each 74394 ,249,6,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.12.3,6.6 TR,Each,78065,INR,31.12.3 6.6 TR Each 78065 ,249,7,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.12.4,8.0 TR,Each,85191,INR,31.12.4 8.0 TR Each 85191 ,249,8,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.13.1,Indoor Units,Each,4535,INR,31.13.1 Indoor Units Each 4535 ,249,13,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.13.2,Outdoor Multi Joint,Each,8098,INR,31.13.2 Outdoor Multi Joint Each 8098 ,249,14,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.1,6.4 mm dia (OD) (Soft drawn) with tube thickness 1.2 mm,Meter,256,INR,31.14.1 6.4 mm dia (OD) (Soft drawn) with tube thickness 1.2 mm  Meter 256 ,249,26,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.2,9.5 mm dia (OD) (Soft drawn) with tube thickness 1.2 mm,Meter,346,INR,31.14.2 9.5 mm dia (OD) (Soft drawn) with tube thickness 1.2 mm  Meter 346 ,249,27,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.3,12.7 mm dia (OD) (Soft drawn) with tube thickness 1.2 mm,Meter,487,INR,31.14.3 12.7 mm dia (OD) (Soft drawn) with tube thickness 1.2 mm  Meter 487 ,249,28,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.4,15.86 mm dia (OD) (Soft drawn) with tube thickness 1.2 mm,Meter,615,INR,31.14.4 15.86 mm dia (OD) (Soft drawn) with tube thickness 1.2 mm  Meter 615 ,249,29,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.5,19 mm dia (OD) (Hard drawn) with tube thickness 1.2 mm,Meter,739,INR,31.14.5 19 mm dia (OD) (Hard drawn) with tube thickness 1.2 mm  Meter 739 ,249,30,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.6,22.2 mm dia (OD) (Hard drawn) with tube thickness 1.2 mm,Meter,904,INR,31.14.6 22.2 mm dia (OD) (Hard drawn) with tube thickness 1.2 mm  Meter 904 ,249,31,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.7,25.4 mm dia (OD) (Hard drawn) with tube thickness 1.2 mm,Meter,1068,INR,31.14.7 25.4 mm dia (OD) (Hard drawn) with tube thickness 1.2 mm  Meter 1068 ,249,32,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.8,28.58 mm dia (OD) (Hard drawn) with tube thickness 1.2 mm,Meter,1157,INR,31.14.8 28.58 mm dia (OD) (Hard drawn) with tube thickness 1.2 mm Meter 1157 ,249,33,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.9,31.8 mm dia (OD) (Hard drawn) with tube thickness 1.62 mm,Meter,1222,INR,31.14.9 31.8 mm dia (OD) (Hard drawn) with tube thickness 1.62 mm  Meter 1222 ,249,34,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.10,34.9 mm dia (OD) (Hard drawn) with tube thickness 1.62 mm,Meter,1286,INR,31.14.10 34.9 mm dia (OD) (Hard drawn) with tube thickness 1.62 mm  Meter 1286 ,249,35,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.11,38.1 mm dia (OD) (Hard drawn) with tube thickness 1.62 mm,Meter,1322,INR,31.14.11 38.1 mm dia (OD) (Hard drawn) with tube thickness 1.62 mm  Meter 1322 ,250,3,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
31.14.12,41.27 mm dia (OD) (Hard drawn) with tube thickness 1.62 mm,Meter,1368,INR,31.14.12 41.27 mm dia (OD) (Hard drawn) with tube thickness 1.62 mm  Meter 1368 ,250,4,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
32.1.1,1.0 TR with fixed speed 5 Star BEE rating,Each,32848,INR,32.1.1 1.0 TR with fixed speed 5 Star BEE rating  Each 32848 ,251,25,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
32.1.2,1.5 TR with fixed speed 5 Star BEE rating,Each,36532,INR,32.1.2 1.5 TR with fixed speed 5 Star BEE rating  Each 36532 ,251,26,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
32.1.3,1.0 TR with Inverter 5 Star BEE rating,Each,34407,INR,32.1.3 1.0 TR with Inverter 5 Star BEE rating  Each 34407 ,251,28,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
32.1.4,1.5 TR with Inverter 5 Star BEE rating,Each,40074,INR,32.1.4 1.5 TR with Inverter 5 Star BEE rating  Each 40074 ,251,29,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
32.2.1,0.75 TR with 5 Star BEE Rating,Each,39095,INR,32.2.1 0.75 TR  with 5 Star BEE Rating  Each 39095 ,252,12,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
32.2.2,1.0 TR with 5 Star BEE Rating,Each,40580,INR,32.2.2 1.0 TR with 5 Star BEE Rating Each 40580 ,252,13,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
